city,lat,lon
Tiksi,71.6269,128.835
Masunga,-20.6245,27.4488
Makarov,48.6333,142.8
Novi Kneževac,46.05,20.1
Cacheu,12.2667,-16.1667
Vaduz,47.1406,9.5222
Nieuw Amsterdam,5.8833,-55.0833
Chonchi,-42.6219,-73.7742
Stawell,-37.05,142.7667
Hermanus,-34.4167,19.25
Babək,39.1519,45.4417
Vadsø,70.0733,29.7497
Balvi,57.1292,27.2667
Ulbroka,56.9408,24.2861
Sisimiut,66.9389,-53.6722
Muisne,0.6108,-80.0186
Vossevangen,60.63,6.441
Okhotsk,59.383,143.217
Fort-Shevchenko,44.5167,50.2667
Mwatate,-3.505,38.3772
Põlva,58.0603,27.0694
Byron Bay,-28.6431,153.615
Kazlų Rūda,54.7492,23.4865
Mamushë,42.3308,20.7269
Namanga,-2.55,36.7833
Bakal,54.9333,58.8167
Črnomelj,45,34
General Conesa,-40.1,-64.4167
San Antonio de los Cobres,-24.2178,-66.32
Petnjica,42.9089,19.9644
Mali,12.084,-12.301
Mali Iđoš,45.7069,19.6644
Muramvya,-3.25,29.6
Bilibino,68.05,166.45
Tura,64.2833,100.2167
Šakiai,54.9556,23.0444
Goondiwindi,-28.5461,150.3097
Ouadda,8.0667,22.4
San Quintín,30.4837,-115.95
Wiltz,49.9661,5.9325
Thaba-Tseka,-29.5333,28.6
Richmond,-33.6,150.75
Kratovo,42.0783,22.175
Buguruslan,53.6583,52.4358
Kovačica,45.1117,20.6214
Cospicua,35.8822,14.5222
Cobram,-35.9667,145.65
San Ramón,-13.2672,-64.6172
Witu,-2.3796,40.43
Medvode,46.1382,14.4147
San Matías,-16.3611,-58.4053
Viligili,0.7569,73.4361
Skuodas,56.2667,21.5333
Bajram Curri,42.3583,20.0761
Hohenau,-27.0796,-55.75
Napak,2.1156,34.2267
Torghay,49.626,63.499
Triesen,47.1,9.5333
Albina,5.5,-54.05
Tarrafal,16.566,-24.357
Thinadhoo,0.5302,72.9965
Saint-Pierre,46.7817,-56.1736
Mayumba,-3.4167,10.65
Kalangala,-0.3214,32.2919
Jinzhong,26.3504,103.4167
Slovenske Konjice,46.3383,15.4233
Danilovgrad,42.61,19.05
Liquiçá,-8.5875,125.3419
Chernyshevskiy,63.0128,112.4714
Rapla,58.9944,24.8011
Karibib,-21.939,15.853
Smiltene,57.4242,25.9064
Villa del Rosario,-24.4196,-57.1
Rogaška Slatina,46.2375,15.6397
Catió,11.2833,-15.25
Roatán,16.33,-86.519
Ķekava,56.8266,24.23
Punta Gorda,16.1,-88.8
Bolama,11.5776,-15.4742
McMinns Lagoon,-12.5329,131.05
Scone,-32.0833,150.85
Palé,-1.4069,5.6322
Žalec,46.251,15.1639
Singleton,-32.5667,151.1697
Qaşr al Farāfirah,27.0671,27.9666
Puerto Casado,-22.2896,-57.94
Ignalina,55.3406,26.1605
Samtse,27.0333,89.0833
Grevenmacher,49.6806,6.4417
Gevgelija,41.1392,22.5025
Wonthaggi,-38.6056,145.5917
Hrastnik,46.1479,15.1528
Sémbé,1.6553,14.5708
Lithgow,-33.4833,150.15
Valdez,1.25,-79
Šentjur,46.2176,15.396
Ust’-Kamchatsk,56.2167,162.55
Bled,46.3688,14.114
Mitzic,0.7833,11.5667
Mékambo,1.0171,13.9333
Xagħra,36.0503,14.2675
Vrapčište,41.8337,20.8851
Ordino,42.555,1.5331
Jõgeva,58.7469,26.4
Irig,45.1011,19.8583
Segezha,63.7333,34.3167
Albury,-36.0806,146.9158
Brownsweg,5.0164,-55.1669
Yegoryevsk,55.3833,39.05
Tuzi,42.3656,19.3314
Carrick on Shannon,53.9469,-8.09
Ponta do Sol,17.202,-25.093
Ilulissat,69.2167,-51.1
Halba,34.5506,36.0781
Għaxaq,35.8483,14.5172
Shira,54.4939,89.9628
Čoka,45.9333,20.15
Šilalė,55.4833,22.1833
Svolvær,68.2333,14.5667
Komatipoort,-25.4333,31.95
Swellendam,-34.0231,20.44
Klaksvík,62.2375,-6.539
Westport,-41.755,171.599
Finnsnes,69.2406,18.0086
Balzers,47.0667,9.5
Sangar,63.9241,127.4739
Betanzos,-19.5533,-65.4536
Bongandanga,1.51,21.05
Prevalje,46.5438,14.9119
Perito Moreno,-46.5886,-70.9242
Outapi,-17.5044,14.9847
Sayanogorsk,53.05,91.45
Valka,57.7753,26.0214
Opovo,45.0514,20.4247
Otar,43.5375,75.2089
Sevnica,46.0092,15.3041
Kununurra,-15.7736,128.7386
Nadur,36.0381,14.295
Camargo,-20.6403,-65.2103
Fuerte Olimpo,-21.0696,-57.9
Gobernador Gregores,-48.7667,-70.25
Pakruojis,55.9833,23.85
Švenčionys,55.1333,26.1556
Bururi,-3.9333,29.6167
Al Qaşr,25.6959,28.8837
Eschen,47.2167,9.5167
Victorica,-36.2167,-65.45
Şuşa,39.7602,46.7504
Qıvraq,39.3994,45.1151
Mauren,47.2167,9.5333
Marsa,35.8833,14.4947
Karasburg,-28.0172,18.7478
Samaipata,-18.1794,-63.8756
Magdalena,-13.2606,-64.0528
Saryshaghan,46.1167,73.6167
Tepelenë,40.2965,20.0186
Ingham,-18.6508,146.1572
Ilirska Bistrica,45.5679,14.2527
Dehiba,32.0167,10.7
Nwoya,2.635,32
Bekily,-24.2162,45.3166
Comandante Fontana,-25.3333,-59.6833
Narrogin,-32.936,117.178
Batagay,67.656,134.635
Black River,18.0257,-77.8509
Kuala Belait,4.5828,114.1918
Victor Harbor,-35.55,138.6167
I-n-Amguel,23.6936,5.1647
Ruše,46.5383,15.5153
La Palma,8.3982,-78.1402
Omsukchan,62.5333,155.8
Novyy Uoyan,56.135,111.7339
Manjimup,-34.2411,116.1464
Calheta de São Miguel,15.1875,-23.5917
Kruševo,41.37,21.2483
Naifaru,5.4444,73.3657
Bensonville,6.4456,-10.6097
Berri,-34.2833,140.6
Pevek,69.7,170.2833
Port Hedland,-20.31,118.6011
Wabag,-5.4833,143.7
Çorovodë,40.5042,20.2272
San Marino,43.9346,12.4473
Kalvarija,54.4147,23.2281
Pietà,35.8931,14.4936
Cerknica,45.7964,14.3581
Remich,49.5444,6.3667
El Maitén,-42.05,-71.1667
Avarua,-21.207,-159.771
Belmopan,17.2522,-88.7639
Manica,-18.9344,32.8756
Aliwal North,-30.7,26.7
Balzan,35.8981,14.4533
Qobustan,40.5336,48.9282
Robertsport,6.75,-11.3667
Karmah an Nuzul,19.6008,30.4097
Trebnje,45.9104,15.0086
Trzin,46.1353,14.56
Bethanie,-26.5006,17.16
Klin,56.3333,36.7333
Bîr Mogreïn,25.2167,-11.6167
Lazdijai,54.2347,23.5167
Butalangu,0.8228,32.2428
Neiafu,-18.6508,-173.9831
Vitim,59.4515,112.5578
P’ungsan,40.8175,128.1553
Esperanza,27.58,-109.9298
Kondopoga,62.2,34.2833
Plandište,45.2269,21.1217
Sicasica,-17.3333,-67.7333
Vergara,-32.95,-53.9333
Miklavž na Dravskem Polju,46.5058,15.6972
Deçan,42.5378,20.2911
Piran,45.5283,13.5683
Ağdam,39.9833,46.9167
Teseney,15.11,36.6575
Ersekë,40.3333,20.6833
Ulaan-Uul,44.3337,111.2333
Cherskiy,68.7501,161.33
Grand Turk,21.459,-71.139
Padilla,-19.3,-64.3
Lavumisa,-27.2962,31.9
Šempeter pri Gorici,45.9284,13.6378
Massenya,11.4,16.1667
Palana,59.084,159.95
Tržič,46.3581,14.293
Žiri,46.0469,14.1097
Pembroke,35.9264,14.4808
Makedonski Brod,41.5133,21.2153
Katanning,-33.6908,117.5553
Imġarr,35.9197,14.3664
Zyryanka,65.736,150.89
Cankuzo,-3.2194,30.5528
De-Kastri,51.4666,140.7833
Tessalit,20.2011,1.0125
Ribnica,45.74,14.7308
Dingli,35.8603,14.3814
Pukë,42.05,19.9
São João dos Angolares,0.1333,6.65
Mojkovac,42.96,19.58
Janjanbureh,13.5341,-14.7662
Usakos,-22,15.6
Lismore,-28.8167,153.2833
Villa Ygatimí,-24.0796,-55.5
Domagnano,43.95,12.4667
Igarka,67.4667,86.5833
Merimbula,-36.8981,149.9011
Marsaxlokk,35.8417,14.5447
Kirkenes,69.7271,30.0451
Tolmin,46.1857,13.7352
Ceduna,-32.1167,133.6667
Port Douglas,-16.4834,145.4652
Mongar,27.275,91.24
Ligonha,-15.1757,37.74
Paita,-5.0911,-81.1064
Kirakira,-10.4544,161.9205
La Paloma,-34.65,-54.1667
Wallaroo,-33.9167,137.6167
Teeli,51.0086,90.2092
Proserpine,-20.4016,148.5808
Uspallata,-32.5667,-69.3167
Alibunar,45.0808,20.9658
Cantemir,46.2781,28.2008
Nonthaburi,13.8667,100.5167
Darregueira,-37.6996,-63.1666
Kaberamaido,1.7667,33.1522
Malishevë,42.4822,20.7458
Trancas,-26.2172,-65.2831
Zhigansk,66.7667,123.3833
Bukachacha,52.9833,116.9166
Ugol’nyye Kopi,64.7333,177.7
Lukulu,-14.4083,23.2667
Fish Town,5.1964,-7.8756
Turangi,-38.989,175.81
Imqabba,35.8442,14.4669
Xewkija,36.0331,14.2583
Weipa,-12.63,141.8786
Laško,46.1563,15.2386
Pofadder,-29.1286,19.3947
Lenart v Slovenskih Goricah,46.5755,15.8306
Smithton,-40.8417,145.125
Demir Kapija,41.4114,22.2422
The Valley,18.2208,-63.0517
Rietavas,55.7167,21.9333
Ljutomer,46.5208,16.1975
Juradó,7.1114,-77.7714
Metlika,45.6517,15.32
Rørvik,64.868,11.2053
Ankaran,45.5793,13.7379
Brezovica,46.0207,14.4178
Għajnsielem,36.0269,14.2903
Sinnamary,5.38,-52.96
Mežica,46.5206,14.8536
Kirs,59.35,52.25
Evinayong,1.45,10.5667
Clare,-33.8333,138.6
Kärdla,58.9981,22.7467
Saulkrasti,57.2636,24.4164
Heredia,9.9985,-84.1169
Brandfort,-28.7014,26.4589
Ocniţa,48.3853,27.4392
Füzuli,39.6003,47.1431
Kudahuvadhoo,2.6711,72.8935
Iklin,35.9042,14.4544
Colonia,9.5167,138.1333
Šenčur,46.243,14.4181
Srednekolymsk,67.4667,153.7167
Khatanga,71.9797,102.4728
Golubovci,42.3344,19.2253
Birštonas,54.6,24.0333
Dravograd,46.5903,15.0236
Gornja Radgona,46.681,15.9883
Ainaro,-8.9969,125.505
Lija,35.9014,14.4472
Aasiaat,68.7097,-52.8694
Železniki,46.2182,14.1592
Mopipi,-21.1833,24.8833
Ust’-Maya,60.4566,134.5433
Porto Inglês,15.1375,-23.2083
Arroyos y Esteros,-25.05,-57.09
Qaqortoq,60.7222,-46.0403
Tearce,42.0775,21.0519
Trashigang,27.3326,91.5528
Škofljica,45.9836,14.5761
Abaí,-26.0296,-55.94
Taoudenni,22.6666,-3.9834
Kalkara,35.8892,14.5294
San Lorenzo,-21.4167,-64.7494
Lethem,3.3833,-59.8
Tifariti,26.158,-10.567
Mahibadhoo,3.7575,72.9686
Gudja,35.8483,14.5025
Bir Anzarane,23.8918,-14.5364
Al Jaghbūb,29.7504,24.5166
Żebbuġ,36.0708,14.2369
Lendava,46.5662,16.4499
Bogdanci,41.2031,22.5728
Ribeira Grande,17.183,-25.065
Rogašovci,46.8,16.0333
Šoštanj,46.3798,15.0482
Zreče,46.375,15.3853
Sowa Town,-20.5636,26.2244
Bopolu,7.0667,-10.4875
Hokitika,-42.7167,170.9667
Nautla,20.2167,-96.7833
Tom Price,-22.6939,117.795
Radlje ob Dravi,46.6152,15.2264
Bordertown,-36.3118,140.7702
Villalonga,-39.8829,-62.5833
Mezen,65.8439,44.2464
Mangbwalu,1.9352,30.0462
São Domingos,15.025,-23.5625
Groningen,5.8,-55.4667
Buala,-8.1448,159.5905
Entre Ríos,-21.5264,-64.1733
Río Mayo,-45.6869,-70.26
Cochrane,-47.2547,-72.575
Senglea,35.8878,14.5169
Għargħur,35.9241,14.4534
Qrendi,35.8342,14.4589
Kerewan,13.5,-16.0833
Hlatikulu,-27,31.4167
Saint-Georges,3.9105,-51.81
Longreach,-23.4422,144.2491
Trashi Yangtse,27.5833,91.4667
Barclayville,4.6797,-8.2339
Kolašin,42.8236,19.5225
Vila Velha,3.2167,-51.2167
Urubamba,-13.3042,-72.1167
Trongsa,27.4994,90.5047
Rače,46.4519,15.6814
Borovnica,45.9197,14.3572
Eydhafushi,5.1038,73.0704
Triesenberg,47.1181,9.5433
Vittoriosa,35.8881,14.5225
Rodeo,-30.2164,-69.1394
Ísafjörður,66.0758,-23.1267
Santo António,1.6367,7.4178
Donegal,54.65,-8.117
Sauðárkrókur,65.7461,-19.6394
Tofol,5.3258,163.0086
Cestos City,5.4667,-9.5833
Saranpaul,64.26,60.9083
Chumbicha,-28.8667,-66.2333
Egilsstaðir,65.2667,-14.4
Imtarfa,35.8908,14.3969
Mkokotoni,-5.88,39.2731
Mahdia,5.2825,-59.15
Kllokot,42.3714,21.3744
Rosoman,41.5161,21.9497
Charleville,-26.4016,146.2383
Fiorentino,43.9106,12.4556
Provideniya,64.4235,-173.2258
Baltasar Brum,-30.7167,-57.3333
Cloncurry,-20.7047,140.5053
Exmouth,-21.9331,114.1281
Chokurdakh,70.6183,147.8946
Nauta,-4.5083,-73.5833
Mariscal José Félix Estigarribia,-22.03,-60.61
Capitol Hill,15.2137,145.7546
Brokopondo,5.0667,-54.9667
Vojnik,46.2933,15.3052
Aiguá,-34.2,-54.75
Tarabuco,-19.1667,-64.9167
Quime,-16.9817,-67.2167
Severo-Kuril’sk,50.6667,156.1167
Olenëk,68.5,112.4667
Demir Hisar,41.2208,21.2031
Beltinci,46.606,16.2328
Al ‘Alamayn,30.8333,28.95
Nizhneudinsk,54.9333,99
Höfn,64.25,-15.2167
Jaqué,7.519,-78.166
Nida,55.3033,21.0056
Merredin,-31.482,118.279
El Dorado,6.7167,-61.6167
Karungu,-0.8496,34.15
Paro,27.4333,89.4167
Vevčani,41.2403,20.5931
Polzela,46.2809,15.074
Saskylakh,71.9653,114.0922
Bloemhof,-27.65,25.59
Sohano,-5.4297,154.6711
Zhemgang,27.2134,90.655
Boffa,10.185,-14.043
Coroico,-16.1833,-67.7333
Gustavia,17.8979,-62.8506
Ypejhú,-23.91,-55.46
Ruggell,47.2433,9.53
Toltén,-39.2166,-73.2123
Muta,46.6167,15.1667
Sveta Ana,46.6492,15.8442
Lehututu,-23.9169,21.8264
Qala,36.0353,14.3103
Şahbuz,39.4073,45.5733
Štore,46.2219,15.3111
Te Anau,-45.415,167.716
Egvekinot,66.3221,-179.1837
Ig,45.9692,14.5394
Roura,4.73,-52.33
Marādah,29.2337,19.2166
Onverwacht,5.5931,-55.1939
Gradsko,41.5775,21.9428
Desaguadero,-16.5667,-69.0333
Sorata,-15.7733,-68.6481
Mwenga,-3.0382,28.4325
El Manteco,7.3504,-62.5333
Stanley,-51.7,-57.85
Kaikoura,-42.4,173.6814
Floriana,35.8933,14.5058
Ivančna Gorica,45.9374,14.8029
José Batlle y Ordóñez,-33.4667,-55.15
Črna na Koroškem,46.4697,14.849
Puerto Villamil,-0.9568,-90.9672
Kirkop,35.8419,14.485
Laçın,39.6408,46.5469
Borgarnes,64.5333,-21.9167
Radenci,46.6472,16.0442
Vianden,49.9,6.2
Totness,5.8775,-56.3292
Cidade Velha,14.9167,-23.6042
Acquaviva,43.9457,12.4185
Pozo Colorado,-23.43,-58.86
Krasnogorsk,48.4172,142.08690000000001
Baures,-13.6556,-63.6958
Safi,35.8333,14.485
Apolo,-14.72,-68.5039
Sannat,36.0244,14.2458
Spodnje Hoče,46.5,15.65
Funadhoo,6.1482,73.29
Vipava,45.8476,13.9624
Same,-9.0042,125.6486
Pivka,45.6833,14.2
Omboué,-1.5662,9.25
Mozirje,46.3381,14.9572
Manadhoo,5.7628,73.4106
Evensk,61.95,159.2333
Pukekohe East,-37.195,174.9481
Waitakere,-36.849,174.543
Semič,45.6546,15.1783
Ambrolauri,42.5194,43.15
Damongo,9.083,-1.8188
Konza,-1.7496,37.12
Altata,24.6333,-107.9167
Heydərabad,39.7229,44.8485
Djibloho,1.5889,10.8225
Sofifi,0.7244,127.5806
Zheleznogorsk-Ilimskiy,56.5833,104.1333
Afega,-13.8019,-171.8217
Radeče,46.0658,15.1728
Valandovo,41.3169,22.5611
Lovrenc na Pohorju,46.5381,15.3844
Capellen,49.6444,5.9897
Tasiilaq,65.6136,-37.631100000000004
Scottsdale,-41.1611,147.5164
Ormož,46.4071,16.1505
Katwe,-0.1296,29.92
Straža,45.7864,15.0745
Kerċem,36.0406,14.2297
Žabljak,43.155,19.1208
Abunã,-9.6954,-65.3597
Amudat,1.9522,34.9444
Mount Barker,-34.63,117.6669
Philipsburg,18.0237,-63.0458
Maitland,-32.7167,151.55
Taedong,40.6171,125.4501
Krivogaštani,41.3358,21.3331
Mislinja,46.4431,15.1931
Beringovskiy,63.0655,179.3067
Novyy Port,67.6919,72.8964
Balakən,41.7186,46.4165
Bagdarin,54.4444,113.5861
Ta’ Xbiex,35.8992,14.4981
Naklo,46.2749,14.3176
Queenstown,-42.0806,145.5556
Bohinjska Bistrica,46.2742,13.9524
Nokaneng,-19.6639,22.1917
Šmarje,46.2272,15.5192
Longyearbyen,78.2167,15.6333
Nasir,8.6004,33.0666
Partesh,42.4019,21.4336
Divača,45.682,13.9702
Xgħajra,35.8864,14.5472
Zeya,53.7333,127.25
Cerklje na Gorenjskem,46.2488,14.4855
Vodice,46.1897,14.4944
João Teves,15.0667,-23.5917
Spodnji Duplek,46.5031,15.7453
Pehčevo,41.7592,22.8906
Ropaži,56.9718,24.6318
Gusinje,42.5619,19.8339
Tabor,46.2225,15.0081
Gamprin,47.2167,9.5
Varakļāni,56.6078,26.755
Pārūn,35.4167,70.9169
Puerto Williams,-54.9333,-67.6167
Cuevo,-20.45,-63.5167
Capitán Pablo Lagerenza,-19.9161,-60.7833
Odranci,46.5833,16.2833
Lifford,54.8356,-7.4779
Prebold,46.2369,15.0919
Flying Fish Cove,-10.4261,105.6728
Zgornja Kungota,46.6392,15.6156
Xızı,40.9111,49.0694
Bovec,46.3378,13.5522
Plasnica,41.4667,21.1167
Chiradzulu,-15.6746,35.1407
Alto Río Senguer,-45.0167,-70.8167
Sierra Colorada,-40.5833,-67.8
Rogatec,46.2294,15.7003
Għarb,36.0611,14.2092
Iracoubo,5.4804,-53.22
Bourke,-30.0817,145.9511
Zrnovci,41.8542,22.4442
Oktyabr’skiy,52.6636,156.2387
Kipili,-7.4329,30.6
Ungoofaaru,5.6681,73.0306
Vuzenica,46.5967,15.1689
Ust’-Kuyga,70.0171,135.6
Eldikan,60.8,135.1833
Tumby Bay,-34.3667,136.1
Turnišče,46.6278,16.3203
Miren,45.8962,13.6072
Kyakhta,50.35,106.45
Alexander Bay,-28.6083,16.5033
Halls Creek,-18.23,127.67
Tajarhī,24.2622,14.5603
Artëmovsk,54.3483,93.4356
Lokwabe,-24.0961,21.7781
Clervaux,50.05,6.0333
Dragomer,46.0189,14.382
Munxar,36.0303,14.2353
Kranjska Gora,46.4854,13.7871
Šentjernej,45.8389,15.3361
Peterborough,-32.9667,138.8333
Cerkno,46.1278,13.9875
Oplotnica,46.386,15.4458
Machinga,-14.9667,35.5167
Port Denison,-29.275,114.9194
Tsau,-20.165,22.4544
Uummannaq,70.6747,-52.1264
Xocalı,39.9131,46.7903
Šmartno,46.0441,14.8466
Tuapse,44.1044,39.0772
Penola,-37.3786,140.8362
Mirna,45.9476,15.0664
Nakhodka,67.7206,77.6617
Selnica ob Dravi,46.55,15.495
Kingston South East,-36.8167,139.85
Nyimba,-14.5495,30.81
Veymandoo,2.1881,73.0947
Lubutu,-0.7431,26.5833
Wagin,-33.3167,117.35
Fulacunda,11.7756,-15.1822
Paamiut,61.9944,-49.6667
Bala Cangamba,-13.6833,19.8667
Greytown,10.9167,-83.7
Novaci,41.0419,21.4561
Bosilovo,41.4406,22.7278
Kalbarri,-27.71,114.16
Safotu,-13.4528,-172.4036
Villa Rumipal,-32.1879,-64.4803
Dornava,46.4367,15.9536
Mogila,41.1083,21.3786
Kidričevo,46.4036,15.7911
Katherine,-14.4667,132.2667
Mabaruma,8.2,-59.7833
Tulagi,-9.1031,160.1506
Novo Selo,41.4128,22.88
Barcaldine,-23.5555,145.2888
Villa Martín Colchak,-20.7406,-67.6606
Ubombo,-27.5667,32.0833
Regedor Quissico,-24.7257,34.766
Çeleken,39.4362,53.1226
Isangel,-19.53,169.28
Buluko,-0.757,28.528
Kazachye,70.7522,136.2342
Pombas,17.149,-25.015
Leulumoega,-13.8167,-171.9167
Faetano,43.9256,12.4983
Horjul,46.023,14.2981
Ağdam,40.9053,45.5564
Črenšovci,46.5744,16.2906
Daga,27.0667,89.8833
Los Blancos,-23.6,-62.6
Picos,15.0833,-23.6333
Chiesanuova,43.9045,12.4208
Kanal,46.088,13.6347
Asau,-13.5194,-172.6372
Gorenja Vas,46.1069,14.1451
Bikin,46.8167,134.2667
Puerto Acosta,-15.5333,-69.25
Mirbāţ,16.9924,54.6918
Ñacunday,-26.02,-54.7699
Poljčane,46.3119,15.5792
Dikson,73.507,80.5451
Plužine,43.15,18.83
Sixaola,9.5579,-82.6698
Ljubno,46.3333,14.8333
Susques,-23.4167,-66.4833
Upernavik,72.7869,-56.1472
Innisfail,-17.5238,146.0311
Schellenberg,47.2336,9.5481
Klyuchi,56.3167,160.8333
Kobarid,46.2464,13.578
Qasigiannguit,68.8201,-51.1932
Benedikt,46.6086,15.8883
Kurtamysh,54.9167,64.4333
Mazatán,29.0167,-110.1333
Hagåtña,13.4745,144.7504
Fulin,29.35,102.7167
Andrijevica,42.73,19.79
Oranjestad,17.4833,-62.9833
Mata-Utu,-13.2825,-176.1736
Ouyen,-35.0667,142.3167
Gornji Grad,46.2961,14.8052
Mirna Peč,45.858,15.0876
Hughenden,-20.8438,144.1986
Chernogorsk,53.8167,91.3
Haya,18.3461,36.3969
Cowell,-33.6833,136.9167
Yélimané,15.1337,-10.5666
Središče ob Dravi,46.3942,16.2681
General Eugenio A. Garay,-20.52,-62.21
Streaky Bay,-32.799,134.2048
Montegiardino,43.9089,12.4844
Moravče,46.1356,14.7439
Príncipe da Beira,-12.4167,-64.4166
Lufilufi,-13.85,-171.5833
Dobrovnik,46.6514,16.3525
Daraj,30.15,10.45
Fontana,36.0364,14.2422
Dobrova,46.0533,14.4144
Konče,41.4958,22.3825
Shamva,-17.3167,31.55
Laverton,-28.6278,122.4031
Uad Damran,27.4181,-12.9842
Kirensk,57.7833,108.0833
Veržej,46.5836,16.1653
Komenda,46.2073,14.539
Obleševo,41.8833,22.3339
Dolenjske Toplice,45.7545,15.0583
Nazarje,46.3202,14.9531
Rostuša,41.61,20.6
Hoskins,-5.4746,150.41
Velika Polana,46.5719,16.3469
Luanza,-8.6996,28.7
Meningie,-35.6883,139.3378
Vitanje,46.3825,15.2956
Winton,-22.3913,143.0381
Gorišnica,46.4147,16.0139
Hamilton,32.2942,-64.7819
Yulara,-25.2069,130.971
Gingin,-31.34,115.91
Jegunovce,42.0731,21.1231
Ozurgeti,41.923,42.005
Pesnica,46.6069,15.6767
Sodražica,45.7616,14.6363
Godhavn,69.2472,-53.5333
Vyazemskiy,47.525,134.7572
Stari Trg,45.7142,14.4695
Preddvor,46.3052,14.4203
Vatican City,41.904,12.453
Charaña,-17.5919,-69.4456
Shadrinsk,56.1333,63.65
Onslow,-21.64,115.11
Lavrentiya,65.5842,-170.9889
Zgornja Hajdina,46.4061,15.8386
Yaren,-0.5456,166.925
Bicheno,-41.8667,148.2833
Vailoa,-13.7558,-172.3064
Verkhoyansk,67.55,133.3833
Muhembo,-18.2996,21.8
Starše,46.4658,15.7672
Sveta Trojica v Slovenskih Goricah,46.5767,15.8769
Moravske-Toplice,46.6875,16.2256
San Lawrenz,36.055,14.2042
Wyndham,-15.4825,128.1228
Yerëma,60.3808,107.7794
Rankovce,42.1719,22.1167
Comallo,-41.0333,-70.2667
Velike Lašče,45.8363,14.6377
Jamestown,-15.9251,-5.7179
Hvalba,61.6,-6.9556
Zhilinda,70.1333,113.9833
Satadougou,12.617,-11.4066
Lakatoro,-16.1069,167.4208
Roebourne,-20.7667,117.15
Mokronog,45.9426,15.149
Zhaltyr,51.6324,69.8328
Sopište,41.95,21.4333
Kostanjevica na Krki,45.8463,15.4249
Pannawonica,-21.6333,116.3333
Linxi,43.5171,118.0333
Ituni,5.5333,-58.25
Meekatharra,-26.5936,118.4953
Qubadlı,39.3439,46.5797
Manily,62.4908,165.3298
Leonora,-28.8845,121.3308
Gawler,-34.5981,138.745
Massangena,-21.5373,32.9564
Qaanaaq,77.4667,-69.2306
Komen,45.8159,13.7507
Puerto Limón,10.0022,-83.084
Šmartno,46.3297,15.0325
Kozje,46.075,15.5603
Puconci,46.7067,16.1564
Vasilevo,41.4758,22.6417
Calatrava,1.1164,9.4186
Tiyerbes,64.3728,120.5494
Grad,46.8,16.1
Omolon,65.2667,160.4667
Tigoa,-11.5531,160.0647
Villa O’Higgins,-48.4683,-72.56
Kimba,-33.1396,136.4191
Majšperk,46.3517,15.7336
Dibaya,-6.5095,22.87
Gastre,-42.2667,-69.2167
Panda,-24.0629,34.7303
Kəlbəcər,40.1098,46.0445
Saleaula,-13.4501,-172.3335
Alofi,-19.056,-169.921
Videm,45.8484,14.6944
Podčetrtek,46.1569,15.5986
Karbinci,41.8167,22.2375
Sabaya,-19.0147,-68.3708
Ust’-Nyukzha,56.55,121.6
Oatlands,-42.3,147.3706
Zgornje Jezersko,46.3951,14.4966
Chiramba,-16.8921,34.6559
Norseman,-32.1961,121.7781
Llica,-19.85,-68.25
Lata,-10.738,165.8567
Obluchye,49.0167,131.05
Mereeg,3.7666,47.3
Telsen,-42.3833,-66.95
Apače,46.6972,15.9106
Kobilje,46.6847,16.3978
Wilcannia,-31.5569,143.3792
Dobrna,46.3381,15.2293
Zgornje Gorje,46.3801,14.0684
Calenga,-11.3196,16.2
Quilpie,-26.6161,144.2675
Southern Cross,-31.2306,119.3278
Lozovo,41.7817,21.9025
Rečica,46.3247,14.9228
Caluula,11.967,50.75
Tournavista,-8.9322,-74.7052
Felidhoo,3.4717,73.5472
Tchitado,-17.3167,13.9167
Yakossi,5.617,23.3167
Tmassah,26.3667,15.8
Puerto Pinasco,-22.64,-57.79
Oymyakon,63.4608,142.7858
Križevci,46.5683,16.1386
Markovci,46.3833,15.95
Staro Nagoričane,42.2,21.83
Šmarješke Toplice,45.8622,15.2214
Karumba,-17.4838,140.8397
Planken,47.1833,9.5333
Kempsey,-31.0833,152.8333
Mount Magnet,-28.06,117.8461
Vreed-en-Hoop,6.8076,-58.1815
The Bottom,17.6261,-63.2492
Richmond,-20.7305,143.1425
Kullorsuaq,74.5792,-57.2181
Bangar,4.7086,115.0739
Cirkulane,46.3453,15.9952
Videm pri Ptuju,46.3686,15.9064
Woomera,-31.1496,136.8
Brvenica,41.9672,20.9808
Dhuusamarreeb,5.5375,46.3875
Skopun,61.9125,-6.8719
Morawa,-29.2111,116.0089
Theodore,-24.9472,150.0755
Lukovica,46.1686,14.6892
Crna Trava,42.8101,22.299
Kuzma,46.8369,16.0833
Eidsvold,-25.3719,151.123
Għasri,36.0583,14.2278
Buabidi,8.4667,-81.7
Cankova,46.7208,16.0225
Hvannasund,62.2833,-6.5167
Tsavo,-2.9828,38.4666
Sherlovaya Gora,50.5306,116.3006
Gornji Petrovci,46.8053,16.2225
Tišina,46.6556,16.0933
Ribnica,46.5372,15.2733
Luče,46.3565,14.7436
Tandil,-37.3167,-59.1333
Nizhneyansk,71.4333,136.0666
Espungabera,-20.4531,32.7725
Šalovci,46.825,16.2981
Brades,16.7928,-62.2106
Juršinci,46.4847,15.9714
Toconao,-23.1903,-68.005
Podlehnik,46.3353,15.88
Braslovče,46.2884,15.0386
Trnovska Vas,46.5167,15.9
Rinconada,-22.4333,-66.1667
Šavnik,42.95,19.1
